Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d10.5s.9p""","=""3P*""","=""2""","=""""","=""8.59704""","=""""","=""0.00004""","=""0.00234""","=""L9542"""
"=""4d10.5s.8d""","=""3D""","=""1""","=""""","=""8.6046150""","=""""","=""0.0000025""","=""0.00758""","=""L3486"""
"=""4d10.5s.8d""","=""3D""","=""2""","=""""","=""8.6048236""","=""""","=""0.0000019""","=""0.000209""","=""L3486"""
"=""4d10.5s.8d""","=""3D""","=""3""","=""""","=""8.6051431""","=""""","=""0.0000025""","=""0.000319""","=""L3486"""
"=""4d10.5s.9p""","=""1P*""","=""1""","=""""","=""8.609355""","=""""","=""0.000022""","=""0.004212""","=""L3641"""
"=""4d10.5s.6f""","=""3F*""","=""2,3,4""","=""""","=""8.61150""","=""""","=""0.00004""","=""0.00214""","=""L9542"""
"=""4d10.5s.10s""","=""3S""","=""1""","=""""","=""8.65494188""","=""""","=""0.00000025""","=""0.04344""","=""L3486"""
"=""4d10.5s.10s""","=""1S""","=""0""","=""""","=""8.6634254""","=""""","=""0.0000012""","=""0.0084835""","=""L3486"""
"=""4d10.5s.9d""","=""1D""","=""2""","=""""","=""8.699912""","=""""","=""0.000022""","=""0.03649""","=""L3641"""
"=""4d10.5s.10p""","=""3P*""","=""0""","=""""","=""8.70262""","=""""","=""0.00004""","=""0.00271""","=""L9542"""
"=""4d10.5s.10p""","=""3P*""","=""1""","=""""","=""8.70316""","=""""","=""0.00004""","=""0.00054""","=""L9542"""
"=""4d10.5s.10p""","=""3P*""","=""2""","=""""","=""8.70462""","=""""","=""0.00004""","=""0.00146""","=""L9542"""
"=""4d10.5s.9d""","=""3D""","=""1""","=""""","=""8.7091572""","=""""","=""0.0000025""","=""0.00454""","=""L3486"""
"=""4d10.5s.9d""","=""3D""","=""2""","=""""","=""8.7092775""","=""""","=""0.0000019""","=""0.000120""","=""L3486"""
"=""4d10.5s.9d""","=""3D""","=""3""","=""""","=""8.7094860""","=""""","=""0.0000025""","=""0.000208""","=""L3486"""
"=""4d10.5s.10p""","=""1P*""","=""1""","=""""","=""8.712044""","=""""","=""0.000022""","=""0.002558""","=""L3641"""
"=""4d10.5s.7f""","=""3F*""","=""2,3,4""","=""""","=""8.71329""","=""""","=""0.00004""","=""0.00125""","=""L9542"""
"=""4d10.5s.11s""","=""3S""","=""1""","=""""","=""8.7411389""","=""""","=""0.0000025""","=""0.02785""","=""L3486"""
"=""4d10.5s.11s""","=""1S""","=""0""","=""""","=""8.7465558""","=""""","=""0.0000012""","=""0.005417""","=""L3486"""
"=""4d10.5s.10d""","=""1D""","=""2""","=""""","=""8.770115""","=""""","=""0.000022""","=""0.02356""","=""L3641"""
"=""4d10.5s.10d""","=""3D""","=""1""","=""""","=""8.77657484""","=""""","=""0.00000025""","=""0.006460""","=""L3486"""
