Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""""","=""""","=""1/2""","=""""","=""6.09437930""","=""""","=""0.00000025""","=""0.0037166""","=""2.78""","=""  22  5d3.(4F).6s.(5F).6p 6D*        :    19  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""6.09767108""","=""""","=""0.00000016""","=""0.0032918""","=""1.409""","=""  25  5d4.(5D).6p 6F*                :    20  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.10523511""","=""""","=""0.00000014""","=""0.0075640""","=""1.510""","=""  30  5d3.(4F).6s.(5F).6p 6F*        :    27  5d4.(5D).6p          6P*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""6.25264699""","=""""","=""0.00000025""","=""0.1474119""","=""0.93""","=""  14  5d4.(5D).6p 4F*                :    11  5d4.(5D).6p          6D*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""6.3547393""","=""""","=""0.0000005""","=""0.1020923""","=""1.58""","=""  17  5d4.(5D).6p 6D*                :    15  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.37750713""","=""""","=""0.00000025""","=""0.0227678""","=""1.301""","=""  15  5d4.(5D).6p 4F*                :    14  5d4.(5D).6p          4P*  ""","=""L12177"""
"=""""","=""""","=""11/2""","=""""","=""6.38457299""","=""""","=""0.00000019""","=""0.0070659""","=""1.054""","=""  44  5d4.(5D).6p 6F*                :    32  5d3.(4F).6s.(5F).6p  6G*  ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""6.3897266""","=""""","=""0.0000009""","=""0.0051536""","=""""","=""  22  5d4.(5D).6p 6D*                :    14  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.43019236""","=""""","=""0.00000017""","=""0.0404658""","=""0.937""","=""  24  5d4.(3H).6p 4H*                :    17  5d4.(3H).6p          2G*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.4579786""","=""""","=""0.0000004""","=""0.0277862""","=""""","=""  12  5d4.(5D).6p 6D*                :    11  5d3.(4F).6s.(5F).6p  4D*  ""","=""L12177"""
