Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d2.4p2""","=""g 5G""","=""6""","=""""","=""5.8826391""","=""""","=""0.0000015""","=""0.020593""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(2F).4p""","=""p 3F*""","=""2""","=""""","=""5.8505052""","=""""","=""0.0000011""","=""-0.032134""","=""0.668""","=""  94                                            ""","=""L17885"""
"=""3d3.(2F).4p""","=""p 3F*""","=""3""","=""""","=""5.8622069""","=""""","=""0.0000011""","=""0.011702""","=""1.078""","=""  83         :    11  3d3.(2F).4p          3G*  ""","=""L17885"""
"=""3d3.(2F).4p""","=""p 3F*""","=""4""","=""""","=""5.8846787""","=""""","=""0.0000010""","=""0.022472""","=""1.243""","=""  84         :    12  3d3.(2F).4p          3G*  ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""g 5H""","=""3""","=""""","=""5.931449""","=""""","=""0.000004""","=""0.046770""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""g 5H""","=""4""","=""""","=""5.9405231""","=""""","=""0.0000025""","=""0.009074""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""g 5H""","=""5""","=""""","=""5.9505444""","=""""","=""0.0000009""","=""0.010021""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""g 5H""","=""6""","=""""","=""5.9644656""","=""""","=""0.0000011""","=""0.013921""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""g 5H""","=""7""","=""""","=""5.9838128""","=""""","=""0.0000011""","=""0.019347""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""h 5G""","=""2""","=""""","=""5.9351819""","=""""","=""0.0000025""","=""-0.048631""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""h 5G""","=""3""","=""""","=""5.943397""","=""""","=""0.000004""","=""0.008215""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""h 5G""","=""4""","=""""","=""5.9534848""","=""""","=""0.0000014""","=""0.010088""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""h 5G""","=""5""","=""""","=""5.9660372""","=""""","=""0.0000016""","=""0.012552""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5d""","=""h 5G""","=""6""","=""""","=""5.9801770""","=""""","=""0.0000010""","=""0.014140""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(2G).5s""","=""1G""","=""4""","=""""","=""5.9455414""","=""""","=""0.0000009""","=""-0.034636""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""3""","=""""","=""5.95099326""","=""""","=""0.00000020""","=""0.0054519""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""4""","=""""","=""5.95153539""","=""""","=""0.00000019""","=""0.0005421""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""4""","=""""","=""5.95224686""","=""""","=""0.00000020""","=""0.0007115""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F<3/2>).4f""","=""2[9/2]*""","=""5""","=""""","=""5.95276849""","=""""","=""0.00000016""","=""0.0005216""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F<3/2>).4f""","=""2[5/2]*""","=""3""","=""""","=""5.95253053""","=""""","=""0.00000016""","=""-0.0002380""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F<3/2>).4f""","=""2[5/2]*""","=""2""","=""""","=""5.95255371""","=""""","=""0.00000024""","=""0.0000232""","=""""","=""                                                ""","=""L17885"""
