Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""3s2.3p4.(3P<1>).7h""","=""2[4]*""","=""7/2""","=""""","=""26.6556191""","=""""","=""0.0000009""","=""0.0016176""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7h""","=""2[4]*""","=""9/2""","=""""","=""26.6556191""","=""""","=""0.0000006""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7h""","=""2[6]*""","=""11/2""","=""""","=""26.6558589""","=""""","=""0.0000005""","=""0.0002398""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7h""","=""2[6]*""","=""13/2""","=""""","=""26.6558601""","=""""","=""0.0000004""","=""0.0000012""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7g""","=""2[4]""","=""7/2""","=""""","=""26.656228""","=""""","=""0.000005""","=""0.000368""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7g""","=""2[4]""","=""9/2""","=""""","=""26.6563036""","=""""","=""0.0000005""","=""0.000076""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7i""","=""2[5]""","=""9/2""","=""""","=""26.65633161""","=""""","=""0.00000016""","=""0.0000280""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7i""","=""2[5]""","=""11/2""","=""""","=""26.65633296""","=""""","=""0.00000012""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7i""","=""2[7]""","=""13/2""","=""""","=""26.65645372""","=""""","=""0.00000010""","=""0.0001208""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7i""","=""2[7]""","=""15/2""","=""""","=""26.65645569""","=""""","=""0.00000009""","=""0.0000020""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7h""","=""2[5]*""","=""11/2""","=""""","=""26.6571108""","=""""","=""0.0000010""","=""0.000655""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7h""","=""2[5]*""","=""9/2""","=""""","=""26.6571109""","=""""","=""0.0000010""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7i""","=""2[6]""","=""13/2""","=""""","=""26.65721730""","=""""","=""0.00000012""","=""0.0001064""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7i""","=""2[6]""","=""11/2""","=""""","=""26.65721872""","=""""","=""0.00000012""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(1S).5s""","=""2S""","=""1/2""","=""""","=""26.66475730""","=""""","=""0.00000024""","=""0.0075386""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""7/2""","=""""","=""26.7113733""","=""""","=""0.0000010""","=""0.0466160""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""9/2""","=""""","=""26.7114156""","=""""","=""0.0000009""","=""0.000042""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).7h""","=""2[5]*""","=""9/2""","=""""","=""26.7129920""","=""""","=""0.0000007""","=""0.001576""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).7h""","=""2[5]*""","=""11/2""","=""""","=""26.7129933""","=""""","=""0.0000006""","=""0.0000013""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).7i""","=""2[6]""","=""11/2""","=""""","=""26.71346441""","=""""","=""0.00000011""","=""0.0004711""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).7i""","=""2[6]""","=""13/2""","=""""","=""26.7134644""","=""""","=""0.0000012""","=""-0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8f""","=""2[4]*""","=""9/2""","=""""","=""26.767405""","=""""","=""0.000007""","=""0.053941""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8f""","=""2[5]*""","=""11/2""","=""""","=""26.772202""","=""""","=""0.000007""","=""0.004797""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8f""","=""2[5]*""","=""9/2""","=""""","=""26.772359""","=""""","=""0.000005""","=""0.000157""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8g""","=""2[6]""","=""11/2""","=""""","=""26.778505""","=""""","=""0.000011""","=""0.00615""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8g""","=""2[6]""","=""13/2""","=""""","=""26.778524""","=""""","=""0.000011""","=""0.00002""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[6]""","=""13/2""","=""""","=""26.7787432""","=""""","=""0.0000025""","=""0.000219""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[6]""","=""11/2""","=""""","=""26.7787494""","=""""","=""0.0000025""","=""0.000006""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[7]""","=""13/2""","=""""","=""26.7787809""","=""""","=""0.0000007""","=""0.000032""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[7]""","=""15/2""","=""""","=""26.7787823""","=""""","=""0.0000005""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[5]""","=""9/2""","=""""","=""26.7790114""","=""""","=""0.0000012""","=""0.000229""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[5]""","=""11/2""","=""""","=""26.7790130""","=""""","=""0.0000014""","=""0.000002""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[7]*""","=""13/2""","=""""","=""26.7790641""","=""""","=""0.0000014""","=""0.000051""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[7]*""","=""15/2""","=""""","=""26.7790645""","=""""","=""0.0000014""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[8]*""","=""15/2""","=""""","=""26.7790993""","=""""","=""0.0000011""","=""0.000035""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[8]*""","=""17/2""","=""""","=""26.7791000""","=""""","=""0.0000004""","=""0.000001""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[8]""","=""15/2""","=""""","=""26.7792085""","=""""","=""0.0000007""","=""0.0001085""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[8]""","=""17/2""","=""""","=""26.7792089""","=""""","=""0.0000006""","=""0.0000004""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[6]*""","=""11/2""","=""""","=""26.7792435""","=""""","=""0.0000011""","=""0.000035""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[6]*""","=""13/2""","=""""","=""26.7792445""","=""""","=""0.0000011""","=""0.000001""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[4]""","=""7/2""","=""""","=""26.7794127""","=""""","=""0.0000019""","=""0.000168""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8i""","=""2[4]""","=""9/2""","=""""","=""26.7794127""","=""""","=""0.0000015""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[9]*""","=""17/2""","=""""","=""26.7794755""","=""""","=""0.0000011""","=""0.000063""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[9]*""","=""19/2""","=""""","=""26.7794772""","=""""","=""0.0000011""","=""0.000002""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[5]*""","=""9/2""","=""""","=""26.7795606""","=""""","=""0.0000009""","=""0.000083""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).8k""","=""2[5]*""","=""11/2""","=""""","=""26.7795623""","=""""","=""0.0000007""","=""0.000002""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5d""","=""2S""","=""1/2""","=""""","=""26.889960""","=""""","=""0.000010""","=""0.11040""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8i""","=""2[7]""","=""13/2""","=""""","=""26.9166429""","=""""","=""0.0000012""","=""0.026683""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8i""","=""2[7]""","=""15/2""","=""""","=""26.9166441""","=""""","=""0.0000012""","=""0.000001""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8i""","=""2[5]""","=""9/2""","=""""","=""26.9166673""","=""""","=""0.0000014""","=""0.000023""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8i""","=""2[5]""","=""11/2""","=""""","=""26.9166673""","=""""","=""0.0000012""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8k""","=""2[6]*""","=""11/2""","=""""","=""26.9170312""","=""""","=""0.0000004""","=""0.000364""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8k""","=""2[6]*""","=""13/2""","=""""","=""26.9170326""","=""""","=""0.0000004""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8k""","=""2[8]*""","=""15/2""","=""""","=""26.9170782""","=""""","=""0.0000004""","=""0.0000456""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8k""","=""2[8]*""","=""17/2""","=""""","=""26.9170802""","=""""","=""0.0000004""","=""0.0000020""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8i""","=""2[6]""","=""11/2""","=""""","=""26.9172077""","=""""","=""0.0000011""","=""0.000127""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8i""","=""2[6]""","=""13/2""","=""""","=""26.9172077""","=""""","=""0.0000011""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8k""","=""2[7]*""","=""15/2""","=""""","=""26.9174374""","=""""","=""0.0000006""","=""0.000230""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).8k""","=""2[7]*""","=""13/2""","=""""","=""26.9174388""","=""""","=""0.0000006""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).8i""","=""2[6]""","=""11/2""","=""""","=""26.9736918""","=""""","=""0.0000010""","=""0.056253""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).8i""","=""2[6]""","=""13/2""","=""""","=""26.9736929""","=""""","=""0.0000009""","=""0.000001""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).8k""","=""2[7]*""","=""15/2""","=""""","=""26.9739785""","=""""","=""0.0000011""","=""0.000286""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).8k""","=""2[7]*""","=""13/2""","=""""","=""26.9739799""","=""""","=""0.0000011""","=""0.000001""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5f""","=""2[5]*""","=""9/2""","=""""","=""27.14521116""","=""""","=""0.00000009""","=""0.171231""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5f""","=""2[5]*""","=""11/2""","=""""","=""27.145213""","=""""","=""0.000016""","=""0.00000""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5f""","=""2[2]*""","=""5/2""","=""""","=""27.152775""","=""""","=""0.000014""","=""0.00756""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5f""","=""2[2]*""","=""3/2""","=""""","=""27.153006""","=""""","=""0.000004""","=""0.00023""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[2]""","=""5/2""","=""""","=""27.1714508""","=""""","=""0.0000025""","=""0.018445""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5f""","=""2[3]*""","=""7/2""","=""""","=""27.172460""","=""""","=""0.000004""","=""0.001009""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[6]""","=""13/2""","=""""","=""27.1777815""","=""""","=""0.0000014""","=""0.005321""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[6]""","=""11/2""","=""""","=""27.1777820""","=""""","=""0.0000014""","=""0.000001""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[3]""","=""7/2""","=""""","=""27.1831194""","=""""","=""0.0000005""","=""0.005337""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[3]""","=""5/2""","=""""","=""27.1831375""","=""""","=""0.0000025""","=""0.000018""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[4]""","=""7/2""","=""""","=""27.19190872""","=""""","=""0.00000021""","=""0.008771""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[4]""","=""9/2""","=""""","=""27.19191042""","=""""","=""0.00000022""","=""0.0000017""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[5]""","=""9/2""","=""""","=""27.19247975""","=""""","=""0.00000017""","=""0.0005693""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).5g""","=""2[5]""","=""11/2""","=""""","=""27.1924834""","=""""","=""0.0000004""","=""0.0000037""","=""""","=""L15349"""
"=""Ar III (3p4 3P<2>)""","=""Limit""","=""---""","=""""","=""27.62967""","=""""","=""0.00012""","=""""","=""""","=""L8844"""
"=""3s2.3p4.(1D<2>).6g""","=""2[6]""","=""13/2""","=""""","=""27.8476503""","=""""","=""0.0000025""","=""0.21798""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).6g""","=""2[6]""","=""11/2""","=""""","=""27.8476507""","=""""","=""0.0000025""","=""0.000000""","=""""","=""L15349"""
