Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.1834803""","=""""","=""0.0000003""","=""0.0043981""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.19432155""","=""""","=""0.00000019""","=""0.0108412""","=""1.248""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.24970566""","=""""","=""0.00000014""","=""0.0553841""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.25748681""","=""""","=""0.00000014""","=""0.0077811""","=""1.18""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.(1H*).7p""","=""""","=""11/2""","=""""","=""6.27745978""","=""""","=""0.00000022""","=""0.0199730""","=""""","=""  19  5f.6d.(1H*).7p 2I           :    18  5f2.(3F).6d       2H    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.28148767""","=""""","=""0.00000010""","=""0.0040279""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.2903960""","=""""","=""0.0000003""","=""0.0089083""","=""1.36 ""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.(3D*).7p""","=""""","=""3/2""","=""""","=""6.3117635""","=""""","=""0.0000014""","=""0.021367""","=""1.3""","=""  26  5f.6d.(3D*).7p 4P           :    10  5f2.(3F).6d       4P    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""3/2""","=""""","=""6.32627193""","=""""","=""0.00000016""","=""0.0145084""","=""1.270""","=""                                                                   ""","=""L18702,u39"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.35099899""","=""""","=""0.00000016""","=""0.0247271""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.35643637""","=""""","=""0.00000014""","=""0.0054374""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.36818564""","=""""","=""0.00000021""","=""0.0117493""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""6d2.(3P).7p""","=""*""","=""3/2""","=""""","=""6.3887084""","=""""","=""0.0000009""","=""0.0205228""","=""0.925""","=""  25  6d2.(3P).7p 2D*             :    16  6d.7s.(1D).7p     2D*   ""","=""L18702,L2372"""
"=""5f2.(3P).6d""","=""""","=""1/2""","=""""","=""6.4042761""","=""""","=""0.0000005""","=""0.015568""","=""""","=""  24  5f2.(3P).6d 2P              :    17  5f2.(3P).6d       4D    ""","=""L18702,L2372"""
"=""5f.6d.(1P*).7p""","=""""","=""3/2""","=""""","=""6.4070152""","=""""","=""0.0000003""","=""0.0027391""","=""""","=""  25  5f.6d.(1P*).7p 2D           :    11  5f2.(3P).6d       4P    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.40774961""","=""""","=""0.00000015""","=""0.0007344""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.42616457""","=""""","=""0.00000016""","=""0.0184150""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.43045764""","=""""","=""0.00000017""","=""0.0042931""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.43920460""","=""""","=""0.00000022""","=""0.0087470""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""6d2.(1G).7p""","=""*""","=""5/2""","=""""","=""6.44058619""","=""""","=""0.00000012""","=""0.0013816""","=""0.937""","=""  37  6d2.(1G).7p 2F*             :    11  6d.7s.(3D).7p     2F*   ""","=""L18702,L7612"""
"=""5f2.(1I).6d""","=""2I""","=""11/2""","=""""","=""6.46828114""","=""""","=""0.00000016""","=""0.0276949""","=""1.12""","=""  55                              :    16  5f.6d.(1H*).7p    2H    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.48094222""","=""""","=""0.00000024""","=""0.0126611""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.48530134""","=""""","=""0.00000021""","=""0.0043591""","=""""","=""                                                                   ""","=""L18702,L2372"""
