Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.(3F<4>).5d.6s.(3D)""","=""""","=""6""","=""""","=""3.3892619""","=""""","=""""","=""0.003656""","=""1.130""","=""  34  3[6]       :    20                          (3F<4>)(3D) 3[5]         ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""10""","=""""","=""3.3947257""","=""""","=""""","=""0.005464""","=""1.235""","=""                                                                           ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)?""","=""""","=""4""","=""""","=""3.3961609""","=""""","=""""","=""0.001435""","=""""","=""  44  3[3]       :    12                          (3F<4>)(3D).? 3[4]       ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""7""","=""""","=""3.4045363""","=""""","=""""","=""0.008375""","=""1.250""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""8""","=""""","=""3.4193286""","=""""","=""""","=""0.014792""","=""1.280""","=""                                                                           ""","="""""
"=""""","=""*""","=""6""","=""""","=""3.4197343""","=""""","=""""","=""0.000406""","=""1.120""","=""                                                                           ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""3[6]""","=""7""","=""""","=""3.4251306""","=""""","=""""","=""0.005396""","=""1.225""","=""  52             :    20                          (1G<4>)(3D) 3[6]         ""","="""""
"=""""","=""*""","=""4""","=""""","=""3.4256731""","=""""","=""""","=""0.000542""","=""1.260""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d2.6s""","=""*""","=""9""","=""""","=""3.4312380""","=""""","=""""","=""0.005565""","=""""","=""                                                                           ""","="""""
"=""""","=""""","=""5""","=""""","=""3.4402151""","=""""","=""""","=""0.008977""","=""1.240""","=""                                                                           ""","="""""
"=""4f12.(3H).6s.6p.(3P*)""","=""*""","=""4""","=""""","=""3.4439481""","=""""","=""""","=""0.003733""","=""1.020""","=""  18  5I*                                                                  ""","="""""
"=""""","=""*""","=""3""","=""""","=""3.4478877""","=""""","=""""","=""0.003940""","=""0.970""","=""                                                                           ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[7]""","=""7""","=""""","=""""","=""""","=""""","=""""","=""""","=""                                                                           ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[7]""","=""6""","=""""","=""3.4491578""","=""""","=""""","=""""","=""1.030""","=""  91                                                                       ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[7]""","=""8""","=""""","=""3.5433452""","=""""","=""""","=""0.094187""","=""1.120""","="" 100                                                                       ""","="""""
