Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d2.(1D).4s.4p.(3P*)""","=""u 3F*""","=""2""","=""""","=""9.4501029""","=""""","=""0.0000025""","=""0.049470""","=""""","=""  74         :     7  3d3.(2D1).4p         3D*      ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""u 3F*""","=""3""","=""""","=""9.4705549""","=""""","=""0.0000021""","=""0.020452""","=""""","=""  75         :     6  3d2.(3F).4s.4p.(3P*) 3F*      ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""u 3F*""","=""4""","=""""","=""9.502587""","=""""","=""0.000003""","=""0.032032""","=""""","=""  70         :    12  3d2.(3P).4s.4p.(3P*) 5D*      ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""w 3P*""","=""2""","=""""","=""9.454073""","=""""","=""0.000007""","=""-0.048514""","=""""","=""  91                                                ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""w 3P*""","=""1""","=""""","=""9.479173""","=""""","=""0.000020""","=""0.02510""","=""""","=""  91                                                ""","=""L20009"""
"=""3d2.(1D).4s.4p.(3P*)""","=""w 3P*""","=""0""","=""""","=""9.48751""","=""o""","=""0.00009""","=""0.00834""","=""""","=""  80         :    15  3d2.(3P).4s.4p.(3P*) 1S*      ""","=""L20009"""
"=""3d3.(4F).4d""","=""5D""","=""0""","=""""","=""9.4576841""","=""""","=""0.0000005""","=""-0.02983""","=""""","=""  92         :     5  3d3.(4P).4d          5D       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5D""","=""1""","=""""","=""9.4628080""","=""""","=""0.0000005""","=""0.0051239""","=""""","=""  92         :     5  3d3.(4P).4d          5D       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5D""","=""2""","=""""","=""9.4728481""","=""""","=""0.0000003""","=""0.0100401""","=""""","=""  92         :     5  3d3.(4P).4d          5D       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5D""","=""3""","=""""","=""9.4874391""","=""""","=""0.0000004""","=""0.0145910""","=""""","=""  92         :     5  3d3.(4P).4d          5D       ""","=""L20009"""
