Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s.2p2.(4P).3d""","=""5D""","=""4""","=""""","=""30.372819""","=""""","=""""","=""0.00178""","="""""
"=""2s.2p2.(4P).4f""","=""5G*""","=""2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5G*""","=""3""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5G*""","=""4""","=""""","=""33.274675""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5G*""","=""5""","=""""","=""33.279324""","=""""","=""""","=""0.00465""","="""""
"=""2s.2p2.(4P).4f""","=""5G*""","=""6""","=""""","=""33.285202""","=""""","=""""","=""0.00588""","="""""
"=""2s.2p2.(4P).4f""","=""5D*""","=""0""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5D*""","=""1""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5D*""","=""2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5D*""","=""3""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5D*""","=""4""","=""""","=""33.279252""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5F*""","=""1""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5F*""","=""2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5F*""","=""3""","=""""","=""33.316540""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).4f""","=""5F*""","=""4""","=""""","=""33.317643""","=""""","=""""","=""0.00110""","="""""
"=""2s.2p2.(4P).4f""","=""5F*""","=""5""","=""""","=""33.318735""","=""""","=""""","=""0.00109""","="""""
"=""2s.2p2.(4P).5f""","=""5G*""","=""2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).5f""","=""5G*""","=""3""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).5f""","=""5G*""","=""4""","=""""","=""34.50896""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).5f""","=""5G*""","=""5""","=""""","=""34.51315""","=""""","=""""","=""0.0042""","="""""
"=""2s.2p2.(4P).5f""","=""5G*""","=""6""","=""""","=""34.519713""","=""""","=""""","=""0.00656""","="""""
"=""N III (2s.2p2 4P*<1/2>)""","=""Limit""","=""---""","=""""","=""36.69159""","=""""","=""""","=""""","="""""
"=""N III (2s.2p2 4P*<3/2>)""","=""Limit""","=""---""","=""""","=""36.69899""","=""""","=""""","=""""","="""""
"=""N III (2s.2p2 4P*<5/2>)""","=""Limit""","=""---""","=""""","=""36.70904""","=""""","=""""","=""""","="""""
