Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d9.(2D<5/2>).6h""","=""2[13/2]*""","=""6""","=""[""","=""18.7799""","=""]""","=""0.0007""","=""0.0001""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[13/2]*""","=""7""","=""[""","=""18.7799""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6g""","=""2[11/2]""","=""5""","=""""","=""18.7799005""","=""""","=""0.0000004""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[11/2]""","=""6""","=""""","=""18.7799027""","=""""","=""0.0000006""","=""0.0000022""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6h""","=""2[11/2]*""","=""5""","=""[""","=""18.7800""","=""]""","=""0.0007""","=""0.0001""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[11/2]*""","=""6""","=""[""","=""18.7801""","=""]""","=""0.0007""","=""0.0001""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6g""","=""2[9/2]""","=""4""","=""""","=""18.7801672""","=""""","=""0.0000006""","=""0.0001""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[9/2]""","=""5""","=""""","=""18.7801690""","=""""","=""0.0000006""","=""0.0000018""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[1/2]""","=""1""","=""""","=""18.7900769""","=""""","=""0.0000009""","=""0.009908""","=""""","=""  98                                    :     1  3d9.(2D<5/2>).7d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[1/2]""","=""0""","=""""","=""18.8677977""","=""""","=""0.0000009""","=""0.077721""","=""""","=""  52                                    :    28  3d9.(2D<3/2>).7d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[9/2]""","=""5""","=""""","=""18.8029869""","=""""","=""0.0000006""","=""-0.064811""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[9/2]""","=""4""","=""""","=""18.8044761""","=""""","=""0.0000006""","=""0.0014892""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[3/2]""","=""2""","=""""","=""18.8038136""","=""""","=""0.0000006""","=""-0.0006625""","=""""","=""  96                                    :     4  3d9.(2D<5/2>).7d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[3/2]""","=""1""","=""""","=""18.8048899""","=""""","=""0.0000007""","=""0.0010763""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[5/2]""","=""3""","=""""","=""18.8094378""","=""""","=""0.0000005""","=""0.0045479""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7d     2[7/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[5/2]""","=""2""","=""""","=""18.8155445""","=""""","=""0.0000005""","=""0.0061067""","=""""","=""  96                                    :     4  3d9.(2D<5/2>).7d     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[7/2]""","=""3""","=""""","=""18.8138034""","=""""","=""0.0000004""","=""-0.0017411""","=""""","=""  99                                    :     1  3d9.(2D<5/2>).7d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<5/2>).7d""","=""2[7/2]""","=""4""","=""""","=""18.8139718""","=""""","=""0.0000006""","=""0.0001684""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8p""","=""2[5/2]*""","=""2""","=""""","=""18.917533""","=""""","=""0.000006""","=""0.103561""","=""""","=""  65                                    :    27  3d9.(2D<5/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d8.(3P).4s.4p.(1P*)""","=""3P*""","=""0""","=""""","=""18.942729""","=""""","=""0.000006""","=""0.025196""","=""""","=""  77                                    :     9  3d9.8p               3P*      ""","=""L19804"""
"=""3d8.(3P).4s.4p.(1P*)""","=""3P*""","=""2""","=""""","=""18.962653""","=""""","=""0.000006""","=""0.019924""","=""""","=""  39                                    :    19  3d8.(1D).4s.4p.(1P*) 1D*      ""","=""L19804"""
"=""3d9.(2D<3/2>).8s""","=""2[3/2]""","=""1""","=""""","=""18.9465253""","=""""","=""0.0000009""","=""-0.016128""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).8s""","=""2[3/2]""","=""2""","=""""","=""18.9498038""","=""""","=""0.0000006""","=""0.003279""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d8.(1D).4s.4p.(1P*)""","=""1P*""","=""1""","=""""","=""18.990070""","=""""","=""0.000005""","=""0.040266""","=""""","=""  22                                    :    18  3d9.6f               3D*      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[5/2]*""","=""3""","=""""","=""19.0204422""","=""""","=""0.0000007""","=""0.030372""","=""""","=""  89                                    :     8  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[5/2]*""","=""2""","=""""","=""19.0300455""","=""""","=""0.0000006""","=""0.0096033""","=""""","=""  56                                    :    37  3d9.(2D<3/2>).6f     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[3/2]*""","=""2""","=""""","=""19.0224780""","=""""","=""0.0000007""","=""-0.0075675""","=""""","=""  52                                    :    42  3d9.(2D<3/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[3/2]*""","=""1""","=""""","=""19.0263358""","=""""","=""0.0000011""","=""0.003858""","=""""","=""  55                                    :    23  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[9/2]*""","=""5""","=""""","=""19.0253297""","=""""","=""0.0000006""","=""-0.001006""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[9/2]*""","=""4""","=""""","=""19.0260172""","=""""","=""0.0000006""","=""0.0006875""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[7/2]*""","=""4""","=""""","=""19.0310604""","=""""","=""0.0000007""","=""0.0050432""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6f""","=""2[7/2]*""","=""3""","=""""","=""19.0314299""","=""""","=""0.0000007""","=""0.0003695""","=""""","=""  98                                    :     2  3d9.(2D<3/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[5/2]""","=""3""","=""""","=""19.0337944""","=""""","=""0.0000009""","=""0.002365""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[5/2]""","=""2""","=""""","=""19.0338043""","=""""","=""0.0000010""","=""0.000010""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[11/2]""","=""5""","=""""","=""19.0346658""","=""""","=""0.0000006""","=""0.000861""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[11/2]""","=""6""","=""""","=""19.0346679""","=""""","=""0.0000009""","=""0.000002""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[7/2]""","=""3""","=""""","=""19.0362108""","=""""","=""0.0000009""","=""0.001543""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[7/2]""","=""4""","=""""","=""19.0362132""","=""""","=""0.0000007""","=""0.000002""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6h""","=""2[7/2]*""","=""3""","=""[""","=""19.0370""","=""]""","=""0.0007""","=""0.0008""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[7/2]*""","=""4""","=""[""","=""19.0370""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6g""","=""2[9/2]""","=""4""","=""""","=""19.0370365""","=""""","=""0.0000006""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6g""","=""2[9/2]""","=""5""","=""""","=""19.0370383""","=""""","=""0.0000009""","=""0.000002""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).6h""","=""2[13/2]*""","=""6""","=""[""","=""19.0373""","=""]""","=""0.0007""","=""0.0003""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[13/2]*""","=""7""","=""[""","=""19.0373""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[9/2]*""","=""4""","=""[""","=""19.0380""","=""]""","=""0.0007""","=""0.0007""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[9/2]*""","=""5""","=""[""","=""19.0380""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[11/2]*""","=""5""","=""[""","=""19.0383""","=""]""","=""0.0007""","=""0.0003""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).6h""","=""2[11/2]*""","=""6""","=""[""","=""19.0383""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<3/2>).7d""","=""2[1/2]""","=""1""","=""""","=""19.0512343""","=""""","=""0.0000007""","=""0.0129""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[1/2]""","=""0""","=""""","=""19.0754355""","=""""","=""0.0000014""","=""0.024201""","=""""","=""  49                                    :    44  3d9.(2D<5/2>).8d     2[1/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[7/2]""","=""3""","=""""","=""19.0602068""","=""""","=""0.0000006""","=""-0.015229""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[7/2]""","=""4""","=""""","=""19.0626760""","=""""","=""0.0000006""","=""0.0024692""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[3/2]""","=""1""","=""""","=""19.0630340""","=""""","=""0.0000009""","=""0.000358""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[3/2]""","=""2""","=""""","=""19.0655317""","=""""","=""0.0000007""","=""0.002498""","=""""","=""  97                                    :     3  3d9.(2D<3/2>).7d     2[5/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[5/2]""","=""3""","=""""","=""19.0707093""","=""""","=""0.0000007""","=""0.0051776""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).7d""","=""2[5/2]""","=""2""","=""""","=""19.0714896""","=""""","=""0.0000007""","=""0.0007803""","=""""","=""  97                                    :     3  3d9.(2D<3/2>).7d     2[3/2]   ""","=""L19804"""
"=""3d8.(3P).4s.4p.(1P*)""","=""3D*""","=""3""","=""""","=""19.074991""","=""""","=""0.000005""","=""0.003501""","=""""","=""  62                                    :     9  3d8.(1D).4s.4p.(1P*) 1F*      ""","=""L19804"""
"=""3d9.(2D<3/2>).8p""","=""2[3/2]*""","=""1""","=""""","=""19.121489""","=""""","=""0.000005""","=""0.046498""","=""""","=""  38                                    :    44  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).9s""","=""2[5/2]""","=""3""","=""""","=""19.1252836""","=""""","=""0.0000006""","=""0.003795""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).9s""","=""2[5/2]""","=""2""","=""""","=""19.1284372""","=""""","=""0.0000010""","=""0.003154""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[11/2]*""","=""5""","=""""","=""19.1730890""","=""""","=""0.0000007""","=""0.044652""","=""""","=""  99                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[11/2]*""","=""6""","=""""","=""19.1737913""","=""""","=""0.0000006""","=""0.0007023""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[3/2]*""","=""1""","=""""","=""19.174624""","=""?""","=""0.000009""","=""0.000833""","=""""","=""  51                                    :    25  3d9.(2D<3/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[5/2]*""","=""3""","=""""","=""19.1768992""","=""""","=""0.0000007""","=""0.002275""","=""""","=""  62                                    :    37  3d9.(2D<5/2>).7f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[5/2]*""","=""2""","=""""","=""19.1801432""","=""""","=""0.0000025""","=""0.003244""","=""""","=""  39                                    :    28  3d9.(2D<3/2>).8p     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[7/2]*""","=""4""","=""""","=""19.1769789""","=""""","=""0.0000007""","=""-0.003164""","=""""","=""  91                                    :     9  3d9.(2D<5/2>).7f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[7/2]*""","=""3""","=""""","=""19.1777366""","=""""","=""0.0000010""","=""0.000758""","=""""","=""  62                                    :    36  3d9.(2D<5/2>).7f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).7f""","=""2[9/2]*""","=""4""","=""""","=""19.1772002""","=""""","=""0.0000007""","=""-0.000536""","=""""","=""  91                                    :     9  3d9.(2D<5/2>).7f     2[7/2]*  ""","=""L19804"""
