Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.659508""","=""""","=""""","=""0.01225""","=""1.06""","=""  93         :     4  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.683532""","=""""","=""""","=""0.02402""","=""""","=""  63         :    32  4f12.5d2             ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.691717""","=""""","=""""","=""0.00819""","=""1.387""","=""  94         :     4  4f13.6p              ""","="""""
"=""4f13.6p""","=""""","=""1""","=""""","=""4.700999""","=""""","=""""","=""0.00928""","=""0.58""","=""  65         :    34  4f12.5d.6s           ""","="""""
"=""4f12.5d2""","=""""","=""3""","=""""","=""4.706157""","=""""","=""""","=""0.00516""","=""0.915""","=""  70         :    28  4f12.5d.6s           ""","="""""
"=""4f12.5d2""","=""""","=""6""","=""""","=""4.707536""","=""""","=""""","=""0.00138""","=""""","=""  97         :     3  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.722996""","=""""","=""""","=""0.01546""","=""1.06""","=""  77         :     4  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""4.736241""","=""""","=""""","=""0.01324""","=""""","=""  62                                       ""","="""""
"=""4f12.(3H<6>).6s.6p.(3P*<0>)""","=""(6,0)*""","=""6""","=""""","=""4.739353""","=""""","=""""","=""0.00311""","=""1.273""","=""                                           ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.743766""","=""""","=""""","=""0.00441""","=""""","=""  77         :     3  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.756188""","=""""","=""""","=""0.01242""","=""1.035""","=""  34         :    20  4f13.6p              ""","="""""
"=""4f12.(3F<2>).5d.6s.(3D<3>)""","=""(2,3)""","=""1""","=""""","=""4.777553""","=""""","=""""","=""0.02137""","=""1.81""","=""  74                                       ""","="""""
"=""4f12.(3F<3>).5d.6s.(3D<3>)""","=""(3,3)""","=""6""","=""""","=""4.778098""","=""""","=""""","=""0.00054""","=""""","=""  52                                       ""","="""""
"=""4f12.5d2""","=""""","=""3""","=""""","=""4.783676""","=""""","=""""","=""0.00558""","=""1.00""","=""  62         :    33  4f12.5d.6s           ""","="""""
"=""4f12.5d2""","=""""","=""7""","=""""","=""4.833091""","=""""","=""""","=""0.04941""","=""""","="" 100                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""1""","=""""","=""4.834224""","=""""","=""""","=""0.00113""","=""1.37""","=""  86         :    13  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.834387""","=""""","=""""","=""0.00016""","=""""","=""  66         :     9  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.835478""","=""""","=""""","=""0.00109""","=""1.16""","=""  83         :     3  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.838561""","=""""","=""""","=""0.00308""","=""""","=""  62         :     2  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""5""","=""""","=""4.846818""","=""""","=""""","=""0.00826""","=""""","=""  92         :     8  4f12.5d.6s           ""","="""""
"=""4f12.5d2""","=""""","=""6""","=""""","=""4.853865""","=""""","=""""","=""0.00705""","=""""","=""  96         :     4  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.855478""","=""""","=""""","=""0.00161""","=""1.05""","=""  53         :     3  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""2""","=""""","=""4.859771""","=""""","=""""","=""0.00429""","=""1.03""","=""  82         :    13  4f12.5d.6s           ""","="""""
"=""4f12.(3H<6>).6s.6p.(3P*<1>)""","=""(6,1)*""","=""6""","=""""","=""4.894599""","=""""","=""""","=""0.03483""","=""1.12""","=""                                           ""","="""""
"=""4f12.(3H<6>).6s.6p.(3P*<1>)""","=""(6,1)*""","=""7""","=""""","=""4.914536""","=""""","=""""","=""0.01994""","=""1.185""","=""                                           ""","="""""
"=""4f12.(3H<6>).6s.6p.(3P*<1>)""","=""(6,1)*""","=""5""","=""""","=""4.942483""","=""""","=""""","=""0.02795""","=""1.189""","=""                                           ""","="""""
"=""4f12.6s2""","=""""","=""2""","=""""","=""4.899196""","=""""","=""""","=""-0.04329""","=""1.247""","=""  41         :    27  4f13.6p              ""","="""""
