Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""""","=""16.513479""","=""?""","=""""","=""-0.12623""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""""","=""16.515848""","=""""","=""""","=""0.00237""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""""","=""16.555365""","=""""","=""""","=""0.03952""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""""","=""16.595662""","=""""","=""""","=""0.04030""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3P).6s""","=""4P""","=""5/2""","=""""","=""16.544934""","=""""","=""""","=""-0.05073""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3P).6s""","=""4P""","=""3/2""","=""""","=""16.566023""","=""""","=""""","=""0.02109""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3P).6s""","=""4P""","=""1/2""","=""""","=""16.596243""","=""""","=""""","=""0.03022""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2G*""","=""9/2""","=""""","=""16.545164""","=""""","=""""","=""-0.05108""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2G*""","=""7/2""","=""""","=""16.661098""","=""""","=""""","=""0.11593""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4G*""","=""11/2""","=""""","=""16.567508""","=""""","=""""","=""-0.09359""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).8s""","=""4F""","=""9/2""","=""""","=""16.578563""","=""""","=""""","=""0.01105""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).8s""","=""4F""","=""7/2""","=""""","=""16.590296""","=""""","=""""","=""0.01173""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).8s""","=""4F""","=""5/2""","=""""","=""16.752338""","=""""","=""""","=""0.16204""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).8s""","=""4F""","=""3/2""","=""""","=""16.859771""","=""""","=""""","=""0.10743""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(1D).5d""","=""2F""","=""7/2""","=""""","=""16.581024""","=""""","=""""","=""-0.27875""","=""""","=""  81             :    13  3d8.(3P).5d          4D    ""","="""""
"=""3p6.3d8.(1D).5d""","=""2F""","=""5/2""","=""""","=""16.581059""","=""""","=""""","=""0.00004""","=""""","=""  68             :    14  3d8.(1D).5d          2D    ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""7/2""","=""""","=""16.595388""","=""""","=""""","=""0.01433""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""""","=""16.610576""","=""""","=""""","=""0.01519""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""""","=""16.633259""","=""""","=""""","=""0.02268""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""1/2""","=""""","=""16.649064""","=""""","=""""","=""0.01581""","=""""","=""                                                     ""","="""""
