Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p3.(4S*).4p""","=""5P""","=""1""","=""""","=""30.185057""","=""""","=""""","=""0.40663""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""2""","=""""","=""30.185538""","=""""","=""""","=""0.00048""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""3""","=""""","=""30.186342""","=""""","=""""","=""0.00080""","="""""
"=""2s2.2p3.(2D*).3p""","=""1D""","=""2""","=""""","=""30.535278""","=""""","=""""","=""0.34894""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""""","=""30.581290""","=""""","=""""","=""0.04601""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""""","=""30.582192""","=""""","=""""","=""0.00090""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""""","=""30.584682""","=""""","=""""","=""0.00249""","="""""
"=""2s2.2p3.(2P*).3p""","=""3S""","=""1""","=""""","=""31.406745""","=""""","=""""","=""0.82206""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""4""","=""""","=""31.426853""","=""""","=""""","=""0.02011""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""3""","=""""","=""31.426929""","=""""","=""""","=""0.00008""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""2""","=""""","=""31.427014""","=""""","=""""","=""0.00008""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""1""","=""""","=""31.427014""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""0""","=""""","=""31.427014""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""","=""""","=""31.493825""","=""""","=""""","=""0.06681""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""","=""""","=""31.493896""","=""""","=""""","=""0.00007""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""","=""""","=""31.494030""","=""""","=""""","=""0.00013""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""5""","=""""","=""31.559105""","=""""","=""""","=""0.06508""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""4""","=""""","=""31.559113""","=""""","=""""","=""0.00001""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""2""","=""""","=""31.559118""","=""""","=""""","=""0.00001""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""3""","=""""","=""31.559119""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""1""","=""""","=""31.559129""","=""""","=""""","=""0.00001""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""4""","=""""","=""31.559698""","=""""","=""""","=""0.00057""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""3""","=""""","=""31.559723""","=""""","=""""","=""0.00003""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""2""","=""""","=""31.559743""","=""""","=""""","=""0.00002""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""3""","=""""","=""31.578976""","=""""","=""""","=""0.01923""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""2""","=""""","=""31.580843""","=""""","=""""","=""0.00187""","="""""
"=""2s2.2p3.(2P*).3p""","=""3D""","=""1""","=""""","=""31.581662""","=""""","=""""","=""0.00082""","="""""
"=""2s2.2p3.(4S*).5s""","=""5S*""","=""2""","=""""","=""31.677789""","=""""","=""""","=""0.09613""","="""""
