Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""""","=""3.64531873""","=""""","=""0.00000010""","=""0.1085173""","=""1.748""","=""                        ""","=""L21976,L16323"""
"=""5d3.(b 4P).6s""","=""b 3P""","=""1""","=""""","=""3.5370210""","=""""","=""0.0000011""","=""-0.108298""","=""1.222""","=""  51                    ""","=""L16323,L4389"""
"=""5d3.(b 4P).6s""","=""b 3P""","=""2""","=""""","=""3.7376787""","=""""","=""0.0000011""","=""0.200658""","=""1.371""","=""  63                    ""","=""L16323,L4389"""
"=""5d3.(b 4P).6s""","=""b 3P""","=""0""","=""""","=""3.756568""","=""""","=""0.000003""","=""0.018889""","=""""","=""  73                    ""","=""L4389"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""3""","=""""","=""3.54393021""","=""""","=""0.00000011""","=""-0.212638""","=""0.940""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""4""","=""""","=""3.62612568""","=""""","=""0.00000016""","=""0.0821955""","=""1.071""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""5""","=""""","=""3.84066271""","=""""","=""0.00000015""","=""0.2145370""","=""1.213""","=""                        ""","=""L21976,L16323"""
"=""5d3.(b 2G).6s""","=""a 1G""","=""4""","=""""","=""3.7816578""","=""""","=""0.0000014""","=""-0.0590049""","=""""","=""  45                    ""","=""L4389"""
"=""5d3.(b 2F).6s""","=""c 3F""","=""3""","=""""","=""3.8502863""","=""""","=""0.0000009""","=""0.068628""","=""1.085""","=""  89                    ""","=""L16323,L4389"""
"=""5d3.(b 2F).6s""","=""c 3F""","=""4""","=""""","=""3.9148862""","=""""","=""0.0000011""","=""0.064600""","=""1.150""","=""  68                    ""","=""L16323,L4389"""
"=""5d3.(b 2F).6s""","=""c 3F""","=""2""","=""""","=""3.9203789""","=""""","=""0.0000012""","=""0.005493""","=""1.007""","=""  60                    ""","=""L16323,L4389"""
"=""5d3.(c 2D).6s""","=""b 1D""","=""2""","=""""","=""3.8582901""","=""""","=""0.0000009""","=""-0.062089""","=""0.889""","=""  31                    ""","=""L16323,L4389"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""y 1D*""","=""2""","=""""","=""3.91924234""","=""""","=""0.00000010""","=""0.0609522""","=""1.004""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5S*""","=""2""","=""""","=""3.96053284""","=""""","=""0.00000014""","=""0.0412905""","=""1.594""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""1""","=""""","=""3.96157941""","=""""","=""0.00000014""","=""0.0010466""","=""2.080""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""2""","=""""","=""4.1065438""","=""""","=""0.0000003""","=""0.1449644""","=""1.342""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""","=""""","=""4.10873437""","=""""","=""0.00000019""","=""0.0021906""","=""1.441""","=""                        ""","=""L21976,L16323"""
"=""5d3.(b 2P).6s""","=""a 1P""","=""1""","=""""","=""3.9788534""","=""""","=""0.0000012""","=""-0.1298810""","=""1.167""","=""  56                    ""","=""L16323,L4389"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""3""","=""""","=""4.03362437""","=""""","=""0.00000016""","=""0.0547710""","=""0.951""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""4""","=""""","=""4.21481127""","=""""","=""0.00000012""","=""0.1811869""","=""1.031""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""5""","=""""","=""4.46265875""","=""""","=""0.00000021""","=""0.2478475""","=""1.130""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""1""","=""""","=""4.1085765""","=""""","=""0.0000010""","=""-0.3540823""","=""0.772""","=""                        ""","=""L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""2""","=""""","=""4.33299665""","=""""","=""0.00000025""","=""0.2244202""","=""1.164""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""3""","=""""","=""4.5390470""","=""""","=""0.0000009""","=""0.2060503""","=""1.256""","=""                        ""","=""L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""2""","=""""","=""4.15820213""","=""""","=""0.00000020""","=""-0.3808449""","=""0.821""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""3""","=""""","=""4.2091784""","=""""","=""0.0000005""","=""0.0509763""","=""1.088""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""4""","=""""","=""4.47273891""","=""""","=""0.00000016""","=""0.2635605""","=""1.063""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""2""","=""""","=""4.21482893""","=""""","=""0.00000024""","=""-0.2579100""","=""0.934""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""3""","=""""","=""4.3957157""","=""""","=""0.0000003""","=""0.1808868""","=""1.002""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""4""","=""""","=""4.6208769""","=""""","=""0.0000003""","=""0.2251612""","=""1.165""","=""                        ""","=""L21976,L16323"""
"=""5d3.(b 2F).6s""","=""a 1F""","=""3""","=""""","=""4.2494626""","=""""","=""0.0000020""","=""-0.371414""","=""1.065""","=""  77                    ""","=""L4389"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""1""","=""""","=""4.2894198""","=""""","=""0.0000003""","=""0.039957""","=""0.970""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""2""","=""""","=""4.5592568""","=""""","=""0.0000003""","=""0.2698370""","=""1.153""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""3""","=""""","=""4.7619664""","=""""","=""0.0000004""","=""0.2027096""","=""1.296""","=""                        ""","=""L21976,L16323"""
