Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2s.6d""","=""1D""","=""2""","=""""","=""44.477215""","=""""","=""""","=""0.00505""","="""""
"=""1s2.2s.6h""","=""1H*""","=""5""","=""""","=""44.48259""","=""""","=""""","=""0.00538""","="""""
"=""1s2.2s.6h""","=""3H*""","=""4""","=""""","=""44.48259""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.6h""","=""3H*""","=""5""","=""""","=""44.48259""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.6h""","=""3H*""","=""6""","=""""","=""44.48259""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.6f""","=""3F*""","=""2""","=""""","=""44.491732""","=""""","=""""","=""0.00914""","="""""
"=""1s2.2s.6f""","=""3F*""","=""3""","=""""","=""44.491769""","=""""","=""""","=""0.00004""","="""""
"=""1s2.2s.6f""","=""3F*""","=""4""","=""""","=""44.491821""","=""""","=""""","=""0.00005""","="""""
"=""1s2.2s.6f""","=""1F*""","=""3""","=""""","=""44.525447""","=""""","=""""","=""0.03363""","="""""
"=""1s2.2s.7s""","=""3S""","=""1""","=""""","=""45.0823""","=""""","=""""","=""0.5569""","="""""
"=""1s2.2s.7p""","=""1P*""","=""1""","=""""","=""45.2413""","=""""","=""""","=""0.159""","="""""
"=""1s2.2s.7d""","=""3D""","=""1""","=""""","=""45.3333""","=""""","=""""","=""0.092""","="""""
"=""1s2.2s.7d""","=""3D""","=""2""","=""""","=""45.3333""","=""""","=""""","=""0.000""","="""""
"=""1s2.2s.7d""","=""3D""","=""3""","=""""","=""45.3333""","=""""","=""""","=""0.000""","="""""
"=""1s2.2s.7g""","=""3G""","=""3""","=""""","=""45.37802""","=""""","=""""","=""0.0447""","="""""
"=""1s2.2s.7g""","=""3G""","=""4""","=""""","=""45.37802""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.7g""","=""3G""","=""5""","=""""","=""45.37802""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.7d""","=""1D""","=""2""","=""""","=""45.3817""","=""""","=""""","=""0.0037""","="""""
"=""1s2.2s.7f""","=""3F*""","=""2""","=""""","=""45.38677""","=""""","=""""","=""0.0051""","="""""
"=""1s2.2s.7f""","=""3F*""","=""3""","=""""","=""45.38677""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.7f""","=""3F*""","=""4""","=""""","=""45.38677""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.8p""","=""1P*""","=""1""","=""""","=""45.8650""","=""""","=""""","=""0.4782""","="""""
"=""1s2.2s.8d""","=""3D""","=""1""","=""""","=""45.9360""","=""""","=""""","=""0.071""","="""""
"=""1s2.2s.8d""","=""3D""","=""2""","=""""","=""45.9360""","=""""","=""""","=""0.000""","="""""
"=""1s2.2s.8d""","=""3D""","=""3""","=""""","=""45.9360""","=""""","=""""","=""0.000""","="""""
"=""1s2.2s.9d""","=""3D""","=""1""","=""""","=""46.3488""","=""""","=""""","=""0.413""","="""""
"=""1s2.2s.9d""","=""3D""","=""2""","=""""","=""46.3488""","=""""","=""""","=""0.000""","="""""
"=""1s2.2s.9d""","=""3D""","=""3""","=""""","=""46.3488""","=""""","=""""","=""0.000""","="""""
"=""1s2.2p.(2P*).4s""","=""3P*""","=""0""","=""""","=""46.65254""","=""""","=""""","=""0.3037""","="""""
"=""1s2.2p.(2P*).4s""","=""3P*""","=""1""","=""""","=""46.65515""","=""""","=""""","=""0.0026""","="""""
"=""1s2.2p.(2P*).4s""","=""3P*""","=""2""","=""""","=""46.66810""","=""""","=""""","=""0.0130""","="""""
"=""1s2.2p.(2P*).4p""","=""1P""","=""1""","=""""","=""47.25105""","=""""","=""""","=""0.5829""","="""""
"=""1s2.2p.(2P*).4p""","=""3D""","=""1""","=""""","=""47.356""","=""""","=""""","=""0.105""","="""""
"=""1s2.2p.(2P*).4p""","=""3D""","=""2""","=""""","=""47.3584""","=""""","=""""","=""0.002""","="""""
"=""1s2.2p.(2P*).4p""","=""3D""","=""3""","=""""","=""47.363""","=""""","=""""","=""0.005""","="""""
"=""1s2.2p.(2P*).4p""","=""3P""","=""0""","=""""","=""47.6527""","=""""","=""""","=""0.290""","="""""
