Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s.3d""","=""1D""","=""2""","=""[""","=""140.28465""","=""]""","=""0.00014""","=""0.0097""","=""L11891c206"""
"=""1s.3p""","=""1P*""","=""1""","=""[""","=""140.40043""","=""]""","=""0.00012""","=""0.1158""","=""L11891c206"""
"=""1s.4s""","=""3S""","=""1""","=""[""","=""145.72002""","=""]""","=""0.00010""","=""5.3196""","=""L11891c206"""
"=""1s.4s""","=""1S""","=""0""","=""[""","=""146.0459""","=""]""","=""0.0007""","=""0.3259""","=""L11891c206"""
"=""1s.4p""","=""3P*""","=""0""","=""[""","=""146.07681""","=""]""","=""0.00006""","=""0.0309""","=""L11891c206"""
"=""1s.4p""","=""3P*""","=""1""","=""[""","=""146.07681""","=""]""","=""0.00006""","=""0.00000""","=""L11891c206"""
"=""1s.4p""","=""3P*""","=""2""","=""[""","=""146.07681""","=""]""","=""0.00006""","=""0.00000""","=""L11891c206"""
"=""1s.4d""","=""3D""","=""1""","=""[""","=""146.23531""","=""]""","=""0.00006""","=""0.15850""","=""L11891c206"""
"=""1s.4d""","=""3D""","=""2""","=""[""","=""146.23531""","=""]""","=""0.00006""","=""0.00000""","=""L11891c206"""
"=""1s.4d""","=""3D""","=""3""","=""[""","=""146.23531""","=""]""","=""0.00006""","=""0.00000""","=""L11891c206"""
"=""1s.4d""","=""1D""","=""2""","=""[""","=""146.24078""","=""]""","=""0.00007""","=""0.00547""","=""L11891c206"""
"=""1s.4f""","=""1F*""","=""3""","=""[""","=""146.24260""","=""]""","=""0.00010""","=""0.0018""","=""L11891c206"""
"=""1s.4f""","=""3F*""","=""2""","=""[""","=""146.24260""","=""]""","=""0.00010""","=""0.0000""","=""L11891c206"""
"=""1s.4f""","=""3F*""","=""3""","=""[""","=""146.24260""","=""]""","=""0.00010""","=""0.0000""","=""L11891c206"""
"=""1s.4f""","=""3F*""","=""4""","=""[""","=""146.24260""","=""]""","=""0.00010""","=""0.0000""","=""L11891c206"""
"=""1s.4p""","=""1P*""","=""1""","=""[""","=""146.2883""","=""]""","=""0.0003""","=""0.0457""","=""L11891c206"""
"=""1s.5s""","=""3S""","=""1""","=""[""","=""148.73469""","=""]""","=""0.00007""","=""2.4464""","=""L11891c206"""
"=""1s.5s""","=""1S""","=""0""","=""[""","=""148.89757""","=""]""","=""0.00020""","=""0.1629""","=""L11891c206"""
"=""1s.5p""","=""3P*""","=""0""","=""[""","=""148.91340""","=""]""","=""0.00006""","=""0.0158""","=""L11891c206"""
"=""1s.5p""","=""3P*""","=""1""","=""[""","=""148.91340""","=""]""","=""0.00006""","=""0.00000""","=""L11891c206"""
"=""1s.5p""","=""3P*""","=""2""","=""[""","=""148.91340""","=""]""","=""0.00006""","=""0.00000""","=""L11891c206"""
"=""1s.5d""","=""3D""","=""1""","=""[""","=""148.99391""","=""]""","=""0.00005""","=""0.08051""","=""L11891c206"""
"=""1s.5d""","=""3D""","=""3""","=""[""","=""148.99391""","=""]""","=""0.00005""","=""0.00000""","=""L11891c206"""
"=""1s.5d""","=""3D""","=""2""","=""[""","=""148.99391""","=""]""","=""0.00005""","=""0.00000""","=""L11891c206"""
"=""1s.5d""","=""1D""","=""2""","=""[""","=""148.9973""","=""]""","=""0.0003""","=""0.0034""","=""L11891c206"""
"=""1s.5f""","=""3F*""","=""3""","=""[""","=""148.99802""","=""]""","=""0.00007""","=""0.0007""","=""L11891c206"""
"=""1s.5f""","=""3F*""","=""4""","=""[""","=""148.99802""","=""]""","=""0.00007""","=""0.00000""","=""L11891c206"""
"=""1s.5f""","=""3F*""","=""2""","=""[""","=""148.99802""","=""]""","=""0.00007""","=""0.00000""","=""L11891c206"""
"=""1s.5f""","=""1F*""","=""3""","=""[""","=""148.99802""","=""]""","=""0.00007""","=""0.00000""","=""L11891c206"""
"=""1s.5g""","=""1G""","=""4""","=""[""","=""148.99833""","=""]""","=""0.00015""","=""0.0003""","=""L11891c206"""
"=""1s.5g""","=""3G""","=""3""","=""[""","=""148.99833""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.5g""","=""3G""","=""4""","=""[""","=""148.99833""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.5g""","=""3G""","=""5""","=""[""","=""148.99833""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.5p""","=""1P*""","=""1""","=""[""","=""149.02098""","=""]""","=""0.00010""","=""0.0226""","=""L11891c206"""
"=""1s.6s""","=""3S""","=""1""","=""[""","=""150.3440""","=""]""","=""0.0005""","=""1.3230""","=""L11891c206"""
"=""1s.6s""","=""1S""","=""0""","=""[""","=""150.4367""","=""]""","=""0.0009""","=""0.093""","=""L11891c206"""
"=""1s.6p""","=""3P*""","=""0""","=""[""","=""150.4458""","=""]""","=""0.0009""","=""0.009""","=""L11891c206"""
"=""1s.6p""","=""3P*""","=""1""","=""[""","=""150.4458""","=""]""","=""0.0009""","=""0.000""","=""L11891c206"""
"=""1s.6p""","=""3P*""","=""2""","=""[""","=""150.4458""","=""]""","=""0.0009""","=""0.000""","=""L11891c206"""
"=""1s.6d""","=""3D""","=""1""","=""[""","=""150.4923""","=""]""","=""0.0003""","=""0.0465""","=""L11891c206"""
"=""1s.6d""","=""3D""","=""2""","=""[""","=""150.4923""","=""]""","=""0.0003""","=""0.0000""","=""L11891c206"""
"=""1s.6d""","=""3D""","=""3""","=""[""","=""150.4923""","=""]""","=""0.0003""","=""0.0000""","=""L11891c206"""
"=""1s.6d""","=""1D""","=""2""","=""[""","=""150.4943""","=""]""","=""0.0007""","=""0.0020""","=""L11891c206"""
"=""1s.6g""","=""1G""","=""4""","=""[""","=""150.49490""","=""]""","=""0.00021""","=""0.0006""","=""L11891c206"""
"=""1s.6g""","=""3G""","=""3""","=""[""","=""150.49490""","=""]""","=""0.00021""","=""0.0000""","=""L11891c206"""
"=""1s.6g""","=""3G""","=""5""","=""[""","=""150.49490""","=""]""","=""0.00021""","=""0.0000""","=""L11891c206"""
"=""1s.6g""","=""3G""","=""4""","=""[""","=""150.49490""","=""]""","=""0.00021""","=""0.0000""","=""L11891c206"""
"=""1s.6h""","=""1H*""","=""5""","=""[""","=""150.49496""","=""]""","=""0.00012""","=""0.0001""","=""u47"""
"=""1s.6h""","=""3H*""","=""4""","=""[""","=""150.49496""","=""]""","=""0.00012""","=""0.0000""","=""u47"""
"=""1s.6h""","=""3H*""","=""5""","=""[""","=""150.49496""","=""]""","=""0.00012""","=""0.0000""","=""u47"""
"=""1s.6h""","=""3H*""","=""6""","=""[""","=""150.49496""","=""]""","=""0.00012""","=""0.0000""","=""u47"""
"=""1s.6f""","=""1F*""","=""3""","=""[""","=""150.49498""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.6f""","=""3F*""","=""2""","=""[""","=""150.49498""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.6f""","=""3F*""","=""3""","=""[""","=""150.49498""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.6f""","=""3F*""","=""4""","=""[""","=""150.49498""","=""]""","=""0.00015""","=""0.0000""","=""L11891c206"""
"=""1s.6p""","=""1P*""","=""1""","=""[""","=""150.510""","=""]""","=""0.007""","=""0.015""","=""L11891c206"""
