Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d7.(4F).5p""","=""5G*""","=""5""","=""""","=""12.01929228""","=""""","=""0.00000025""","=""0.0074167""","=""""","=""  50                        :    45  3d7.(4F).5p         3G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5G*""","=""3""","=""""","=""12.0680869""","=""""","=""0.0000004""","=""0.0487946""","=""""","=""  78                        :     8  3d7.(4F).5p         3G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5G*""","=""2""","=""""","=""12.1043831""","=""""","=""0.0000012""","=""0.036296""","=""""","=""  91                        :     3  3d6.(3H).4s.(4H).4p 5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3G*""","=""5""","=""""","=""11.93181697""","=""""","=""0.00000025""","=""-0.1725661""","=""""","=""  54                        :    41  3d7.(4F).5p         5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3G*""","=""4""","=""""","=""12.1138831""","=""""","=""0.0000004""","=""0.1820661""","=""""","=""  68                        :    20  3d7.(4F).5p         5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3G*""","=""3""","=""""","=""12.1849891""","=""""","=""0.0000014""","=""0.071106""","=""""","=""  67                        :    19  3d7.(4F).5p         3F*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3F*""","=""4""","=""""","=""12.03425891""","=""""","=""0.00000025""","=""-0.1507302""","=""""","=""  76                        :    14  3d7.(4F).5p         5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3F*""","=""3""","=""""","=""12.1464464""","=""""","=""0.0000010""","=""0.1121875""","=""""","=""  32                        :    29  3d7.(4F).5p         3D*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3F*""","=""2""","=""""","=""12.1861143""","=""""","=""0.0000011""","=""0.039668""","=""""","=""  55                        :    17  3d7.(4F).5p         5D*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3D*""","=""3""","=""""","=""12.0880165""","=""""","=""0.0000004""","=""-0.098098""","=""""","=""  62                        :    16  3d7.(4F).5p         3F*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""3D*""","=""2""","=""""","=""12.2308572""","=""""","=""0.0000007""","=""0.1428407""","=""""","=""  58                        :    32  3d7.(4F).5p         3F*      ""","=""L9429"""
"=""3d7.(4P).5s""","=""5P""","=""3""","=""""","=""12.27722876""","=""""","=""0.00000025""","=""0.0463716""","=""""","="" 100                                                              ""","=""L9429"""
"=""3d7.(4P).5s""","=""5P""","=""2""","=""""","=""12.3035919""","=""""","=""0.0000004""","=""0.0263631""","=""""","=""  96                        :     3  3d7.(2P).5s         3P       ""","=""L9429"""
"=""3d7.(4P).5s""","=""5P""","=""1""","=""""","=""12.3429444""","=""""","=""0.0000005""","=""0.0393525""","=""""","=""  96                        :     2  3d7.(2P).5s         3P       ""","=""L9429"""
"=""3d7.(4P).5s""","=""3P""","=""2""","=""""","=""12.4395071""","=""""","=""0.0000004""","=""0.0965627""","=""""","=""  98                                                              ""","=""L9429"""
"=""3d7.(4P).5s""","=""3P""","=""1""","=""""","=""12.4723623""","=""""","=""0.0000005""","=""0.0328552""","=""""","=""  93                        :     4  3d7.(2P).5s         1P       ""","=""L9429"""
"=""3d7.(4P).5s""","=""3P""","=""0""","=""""","=""12.508368""","=""""","=""0.000004""","=""0.036006""","=""""","=""  97                        :     2  3d7.(2P).5s         3P       ""","=""L9429"""
"=""3d7.(2G).5s""","=""f 3G""","=""5""","=""""","=""12.5513674""","=""""","=""0.0000004""","=""0.042999""","=""""","=""  98                                                              ""","=""L9429"""
"=""3d7.(2G).5s""","=""f 3G""","=""4""","=""""","=""12.57833009""","=""""","=""0.00000025""","=""0.0269627""","=""""","=""  76                        :    22  3d7.(2G).5s         1G       ""","=""L9429"""
"=""3d7.(2G).5s""","=""f 3G""","=""3""","=""""","=""12.6489131""","=""""","=""0.0000004""","=""0.0705830""","=""""","="" 100                                                              ""","=""L9429"""
"=""3d7.(2G).5s""","=""e 1G""","=""4""","=""""","=""12.6924620""","=""""","=""0.0000004""","=""0.0435489""","=""""","=""  76                        :    23  3d7.(2G).5s         3G       ""","=""L9429"""
"=""3d7.(2P).5s""","=""3P""","=""2""","=""""","=""12.9455164""","=""""","=""0.0000005""","=""0.2530544""","=""""","=""  89                        :     4  3d7.(2D1).5s        3D       ""","=""L9429"""
"=""3d7.(2P).5s""","=""3P""","=""1""","=""""","=""12.9784750""","=""""","=""0.0000016""","=""0.032959""","=""""","=""  65                        :    23  3d7.(2P).5s         1P       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5P""","=""1""","=""""","=""12.9671590""","=""""","=""0.0000010""","=""-0.011316""","=""""","=""  99                                                              ""","=""L9429"""
"=""3d7.(4P).4d""","=""5P""","=""2""","=""""","=""12.9782472""","=""""","=""0.0000010""","=""0.011088""","=""""","=""  98                                                              ""","=""L9429"""
"=""3d7.(4P).4d""","=""5P""","=""3""","=""""","=""12.9979794""","=""""","=""0.0000025""","=""0.019732""","=""""","=""  96                        :     2  3d7.(2P).4d         3D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5F""","=""5""","=""""","=""13.0565447""","=""""","=""0.0000004""","=""0.058565""","=""""","=""  99                                                              ""","=""L9429"""
"=""3d7.(4P).4d""","=""5F""","=""4""","=""""","=""13.06732922""","=""""","=""0.00000025""","=""0.0107845""","=""""","=""  95                                                              ""","=""L9429"""
"=""3d7.(4P).4d""","=""5F""","=""3""","=""""","=""13.0808760""","=""""","=""0.0000004""","=""0.0135468""","=""""","=""  92                        :     3  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5F""","=""2""","=""""","=""13.0958499""","=""""","=""0.0000006""","=""0.0149739""","=""""","=""  92                        :     4  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5F""","=""1""","=""""","=""13.1100594""","=""""","=""0.0000006""","=""0.0142095""","=""""","=""  93                        :     3  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(2P).5s""","=""1P""","=""1""","=""""","=""13.0717076""","=""""","=""0.0000007""","=""-0.0383518""","=""""","=""  66                        :    30  3d7.(2P).5s         3P       ""","=""L9429"""
"=""3d6.4s2""","=""1G1""","=""4""","=""""","=""13.0916291""","=""""","=""0.0000004""","=""0.0199215""","=""""","=""  66                        :    33  3d6.(1G).4s2        1G       ""","=""L9429"""
"=""3d7.(4P).4d""","=""3F""","=""4""","=""""","=""13.16983440""","=""""","=""0.00000025""","=""0.0782053""","=""""","=""  73                        :    20  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""3F""","=""3""","=""""","=""13.1815467""","=""""","=""0.0000004""","=""0.0117123""","=""""","=""  71                        :    17  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""3F""","=""2""","=""""","=""13.204580""","=""""","=""0.000003""","=""0.023033""","=""""","=""  42                        :    46  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5D""","=""4""","=""""","=""13.19549739""","=""""","=""0.00000025""","=""-0.009083""","=""""","=""  76                        :    17  3d7.(4P).4d         3F       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5D""","=""0""","=""""","=""13.198638""","=""""","=""0.000003""","=""0.003141""","=""""","=""  84                        :     8  3d7.(4P).4d         3P       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5D""","=""1""","=""""","=""13.2063804""","=""""","=""0.0000005""","=""0.007742""","=""""","=""  84                        :     6  3d7.(4P).4d         3P       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5D""","=""3""","=""""","=""13.2150087""","=""""","=""0.0000005""","=""0.0086283""","=""""","=""  74                        :    12  3d7.(4P).4d         3F       ""","=""L9429"""
"=""3d7.(4P).4d""","=""5D""","=""2""","=""""","=""13.2225659""","=""""","=""0.0000006""","=""0.0075572""","=""""","=""  47                        :    37  3d7.(4P).4d         3F       ""","=""L9429"""
"=""3d7.(2H).5s""","=""3H""","=""6""","=""""","=""13.2545436""","=""""","=""0.0000004""","=""0.0319777""","=""""","="" 100                                                              ""","=""L9429"""
"=""3d7.(2H).5s""","=""3H""","=""5""","=""""","=""13.2806925""","=""""","=""0.0000004""","=""0.0261489""","=""""","=""  79                        :    20  3d7.(2H).5s         1H       ""","=""L9429"""
"=""3d7.(2H).5s""","=""3H""","=""4""","=""""","=""13.3437547""","=""""","=""0.0000004""","=""0.0630622""","=""""","=""  97                                                              ""","=""L9429"""
"=""3d7.(4P).4d""","=""3P""","=""0""","=""""","=""13.2557691""","=""""","=""0.0000005""","=""-0.0879856""","=""""","=""  81                        :    12  3d7.(4P).4d         5D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""3P""","=""2""","=""""","=""13.2561703""","=""""","=""0.0000004""","=""0.0004012""","=""""","=""  52                        :    30  3d7.(4P).4d         3D       ""","=""L9429"""
"=""3d7.(4P).4d""","=""3D""","=""3""","=""""","=""13.2587471""","=""""","=""0.0000005""","=""0.0025768""","=""""","=""  47                        :    42  3d7.(2G).4d         3D       ""","=""L9429"""
