Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2s2""","=""1S""","=""0""","=""""","=""0.00000000""","=""""","=""0.00000000""","=""""","=""L9172"""
"=""1s2.2s.2p""","=""3P*""","=""0""","=""""","=""2.724963""","=""""","=""0.000010""","=""2.724963""","=""L9172"""
"=""1s2.2s.2p""","=""3P*""","=""1""","=""""","=""2.7250394""","=""""","=""0.0000012""","=""0.000076""","=""L9172"""
"=""1s2.2s.2p""","=""3P*""","=""2""","=""""","=""2.725329""","=""""","=""0.000009""","=""0.000290""","=""L9172"""
"=""1s2.2s.2p""","=""1P*""","=""1""","=""""","=""5.27744322""","=""""","=""0.00000012""","=""2.552114""","=""L20591"""
"=""1s2.2s.3s""","=""3S""","=""1""","=""""","=""6.457214""","=""""","=""0.000007""","=""1.179771""","=""L9172"""
"=""1s2.2s.3s""","=""1S""","=""0""","=""""","=""6.779127""","=""""","=""0.000003""","=""0.321913""","=""L9172"""
"=""1s2.2p2""","=""1D""","=""2""","=""""","=""7.0525370""","=""""","=""0.000003""","=""0.273410""","=""L9172"""
"=""1s2.2s.3p""","=""3P*""","=""0""","=""""","=""7.303596""","=""""","=""0.000007""","=""0.251059""","=""L9172"""
"=""1s2.2s.3p""","=""3P*""","=""1""","=""""","=""7.303596""","=""""","=""0.000007""","=""0.000000""","=""L9172"""
"=""1s2.2s.3p""","=""3P*""","=""2""","=""""","=""7.303641""","=""""","=""0.000007""","=""0.000045""","=""L9172"""
"=""1s2.2p2""","=""3P""","=""0""","=""""","=""7.401063""","=""""","=""0.000010""","=""0.09742""","=""L9172"""
"=""1s2.2p2""","=""3P""","=""1""","=""""","=""7.401235""","=""""","=""0.000007""","=""0.00017""","=""L9172"""
"=""1s2.2p2""","=""3P""","=""2""","=""""","=""7.401482""","=""""","=""0.000009""","=""0.00025""","=""L9172"""
"=""1s2.2s.3p""","=""1P*""","=""1""","=""""","=""7.4622919""","=""""","=""0.000003""","=""0.060810""","=""L9172"""
"=""1s2.2s.3d""","=""3D""","=""1""","=""""","=""7.6936830""","=""""","=""0.000007""","=""0.231391""","=""L9172"""
"=""1s2.2s.3d""","=""3D""","=""2""","=""""","=""7.693683""","=""""","=""0.000007""","=""0.000000""","=""L9172"""
"=""1s2.2s.3d""","=""3D""","=""3""","=""""","=""7.693683""","=""""","=""0.000007""","=""0.000000""","=""L9172"""
"=""1s2.2s.3d""","=""1D""","=""2""","=""""","=""7.98810393""","=""""","=""0.00000006""","=""0.294421""","=""L21345"""
"=""1s2.2s.4s""","=""3S""","=""1""","=""""","=""7.997785""","=""""","=""0.000007""","=""0.009681""","=""L9172"""
"=""1s2.2s.4s""","=""1S""","=""0""","=""""","=""8.089403""","=""""","=""0.000003""","=""0.091618""","=""L9172"""
"=""1s2.2s.4p""","=""3P*""","=""0""","=""""","=""8.283619""","=""""","=""0.000017""","=""0.19422""","=""L9172"""
"=""1s2.2s.4p""","=""3P*""","=""1""","=""""","=""8.283619""","=""""","=""0.000011""","=""0.00000""","=""L9172"""
