Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""5d9.6s.7s""","=""5""","=""1/2""","=""""","=""28.45405""","=""""","=""""","=""0.0346""","=""                                                            ""","=""L3138"""
"=""5d9.6p2""","=""17""","=""3/2""","=""""","=""28.66719""","=""""","=""""","=""0.2131""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7s""","=""6""","=""3/2""","=""""","=""28.72007""","=""""","=""""","=""0.0529""","=""                                                            ""","=""L3138"""
"=""5d9.6p2""","=""16""","=""5/2""","=""""","=""28.89832""","=""""","=""""","=""0.1782""","=""                                                            ""","=""L3138"""
"=""5d9.6s.6d""","=""11""","=""5/2""","=""""","=""29.05813""","=""""","=""""","=""0.1598""","=""                                                            ""","=""L3138"""
"=""5d9.6s.6d""","=""12""","=""5/2""","=""""","=""29.13308""","=""""","=""""","=""0.0750""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7s""","=""7""","=""5/2""","=""""","=""29.20175""","=""""","=""""","=""0.0687""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7s""","=""8""","=""3/2""","=""""","=""29.22259""","=""""","=""""","=""0.0208""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7p""","=""4*""","=""1/2""","=""""","=""29.41347""","=""""","=""""","=""0.1909""","=""                                                            ""","=""L3138"""
"=""5d9.6p2""","=""10""","=""5/2""","=""""","=""29.52955""","=""""","=""""","=""0.1161""","=""                                                            ""","=""L3138"""
"=""5d9.6s.6d""","=""13""","=""5/2""","=""""","=""29.53208""","=""""","=""""","=""0.0025""","=""                                                            ""","=""L3138"""
"=""5d9.6s.6d""","=""14""","=""3/2""","=""""","=""29.65114""","=""""","=""""","=""0.1191""","=""                                                            ""","=""L3138"""
"=""5d9.6s.6d""","=""15""","=""3/2""","=""""","=""29.70108""","=""""","=""""","=""0.0499""","=""                                                            ""","=""L3138"""
"=""5d9.6s.6d""","=""16""","=""5/2""","=""""","=""29.74201""","=""""","=""""","=""0.0409""","=""                                                            ""","=""L3138"""
"=""Tl IV (5d10 1S<0>)""","=""Limit""","=""---""","=""""","=""29.8520""","=""""","=""0.0006""","=""""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7p""","=""5*""","=""3/2""","=""""","=""30.03269""","=""""","=""""","=""0.1807""","=""                                                            ""","=""L3138"""
"=""5d9.6p2""","=""18""","=""3/2""","=""""","=""30.23237""","=""""","=""""","=""0.1997""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7p""","=""6*""","=""3/2""","=""""","=""30.65749""","=""""","=""""","=""0.4251""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7p""","=""7*""","=""3/2""","=""""","=""30.82682""","=""""","=""""","=""0.1693""","=""                                                            ""","=""L3138"""
"=""5d9.6p2""","=""20""","=""5/2""","=""""","=""30.84346""","=""""","=""""","=""0.0166""","=""                                                            ""","=""L3138"""
"=""5d9.6s.7p""","=""8*""","=""3/2""","=""""","=""31.20158""","=""""","=""""","=""0.3581""","=""                                                            ""","=""L3138"""
"=""5d9.6p2""","=""21""","=""3/2""","=""""","=""31.71180""","=""""","=""""","=""0.5102""","=""                                                            ""","=""L3138"""
