Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5d10.6s.10p""","=""3P*""","=""0""","=""""","=""10.0305869""","=""""","=""0.0000024""","=""0.066531""","=""""","="""""
"=""5d10.6s.10p""","=""3P*""","=""1""","=""""","=""10.0323737""","=""""","=""0.0000022""","=""0.001787""","=""""","="""""
"=""5d10.6s.10p""","=""3P*""","=""2""","=""""","=""10.045526""","=""""","=""0.000006""","=""0.013152""","=""""","="""""
"=""5d10.6s.9d""","=""1D""","=""2""","=""""","=""10.0498662""","=""""","=""0.0000011""","=""0.004340""","=""""","="""""
"=""5d10.6s.9d""","=""3D""","=""1""","=""""","=""10.051518""","=""""","=""0.000006""","=""0.001652""","=""""","="""""
"=""5d10.6s.9d""","=""3D""","=""2""","=""""","=""10.052323""","=""""","=""0.000017""","=""0.00080""","=""""","="""""
"=""5d10.6s.9d""","=""3D""","=""3""","=""""","=""10.053254""","=""""","=""0.000014""","=""0.00093""","=""""","="""""
"=""5d10.6s.7f""","=""3F*""","=""2""","=""""","=""10.05556""","=""""","=""0.00004""","=""0.00231""","=""""","="""""
"=""5d10.6s.7f""","=""3F*""","=""3""","=""""","=""10.055788""","=""""","=""0.000025""","=""0.00023""","=""""","="""""
"=""5d10.6s.7f""","=""3F*""","=""4""","=""""","=""10.05595""","=""""","=""0.00005""","=""0.00016""","=""""","="""""
"=""5d10.6s.7f""","=""1F*""","=""3""","=""""","=""10.05586""","=""""","=""0.00006""","=""-0.00009""","=""""","="""""
"=""5d10.6s.6g""","=""3G""","=""5""","=""""","=""10.0566""","=""""","=""0.0007""","=""0.0007""","=""""","="""""
"=""5d10.6s.6g""","=""3G""","=""4""","=""""","=""10.05822""","=""""","=""0.00025""","=""0.0016""","=""""","="""""
