Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4d5.(2I).5s.(3I).5p""","=""4H*""","=""7/2""","=""""","=""6.375726""","=""""","=""""","=""0.02510""","=""""","=""  16         :    10  4d5.(2F1).5s.(3F).5p 4G*  ""","=""L149,L14280"""
"=""4d5.(2I).5s.(3I).5p""","=""4H*""","=""9/2""","=""""","=""6.378005""","=""""","=""""","=""0.00228""","=""""","=""  30         :     9  4d6.(3G).5p          2H*  ""","=""L14280"""
"=""4d6.(5D).6p""","=""6F*""","=""7/2""","=""""","=""6.348522""","=""""","=""""","=""-0.02948""","=""""","=""  26         :    21  4d5.(2I).5s.(3I).5p  4H*  ""","=""L14280"""
"=""4d5.(2F1).5s.(3F).5p""","=""4F*""","=""9/2""","=""""","=""6.490603""","=""""","=""""","=""0.14208""","=""""","=""  25         :    20  4d5.(4G).5s.(3G).5p  2G*  ""","=""L149,L14280"""
"=""4d5.(2H).5s.(3H).5p""","=""4G*""","=""11/2""","=""""","=""6.669804""","=""""","=""""","=""0.17920""","=""""","=""  13         :    12  4d5.(2I).5s.(1I).5p  2H*  ""","=""L14280"""
"=""""","=""1""","=""5/2""","=""""","=""6.688351""","=""""","=""""","=""0.01855""","=""""","=""                                                ""","=""L149"""
"=""4d5.(2H).5s.(3H).5p""","=""4I*""","=""11/2""","=""""","=""6.812766""","=""""","=""""","=""0.12441""","=""""","=""  28         :    13  4d5.(4G).5s.(3G).5p  4H*  ""","=""L14280"""
"=""4d5.(2G2).5s.(3G).5p""","=""4H*""","=""13/2""","=""""","=""6.827393""","=""""","=""""","=""0.01463""","=""""","=""  26         :    19  4d5.(4G).5s.(3G).5p  4H*  ""","=""L14280"""
"=""""","=""9""","=""11/2""","=""""","=""6.957790""","=""""","=""""","=""0.13040""","=""""","=""                                                ""","=""L149"""
"=""Tc II (4d5.5s 7S<3>)""","=""Limit""","=""---""","=""""","=""7.11938""","=""""","=""0.00003""","=""""","=""""","=""                                                ""","=""L15237"""
"=""""","=""10""","=""11/2""","=""""","=""7.354160""","=""?""","=""""","=""0.23478""","=""""","=""                                                ""","=""L149"""
"=""""","=""5""","=""7/2""","=""""","=""7.691764""","=""?""","=""""","=""0.33760""","=""""","=""                                                ""","=""L149"""
"=""""","=""6""","=""7/2""","=""""","=""7.749233""","=""?""","=""""","=""0.05747""","=""""","=""                                                ""","=""L149"""
"=""""","=""8""","=""9/2""","=""""","=""7.761346""","=""?""","=""""","=""0.01211""","=""""","=""                                                ""","=""L149"""
"=""""","=""2""","=""5/2""","=""""","=""7.925896""","=""?""","=""""","=""0.16455""","=""""","=""                                                ""","=""L149"""
"=""""","=""7""","=""7/2""","=""""","=""8.032428""","=""?""","=""""","=""0.10653""","=""""","=""                                                ""","=""L149"""
