Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s.11d""","=""3D""","=""2""","=""""","=""5.532155""","=""""","=""0.000025""","=""0.00075""","=""L9511"""
"=""5s.12p""","=""1P*""","=""1""","=""""","=""5.539085""","=""""","=""0.000004""","=""0.00693""","=""L15350"""
"=""5s.13s""","=""3S""","=""1""","=""""","=""5.548002""","=""""","=""0.000019""","=""0.00892""","=""L5578"""
"=""5s.13s""","=""1S""","=""0""","=""""","=""5.55122767""","=""""","=""0.00000012""","=""0.00323""","=""L5644"""
"=""5s.10f""","=""3F*""","=""2""","=""""","=""5.555798""","=""""","=""0.000005""","=""0.004570""","=""L15350"""
"=""5s.10f""","=""3F*""","=""3""","=""""","=""5.555801""","=""""","=""0.000005""","=""0.000003""","=""L15350"""
"=""5s.10f""","=""3F*""","=""4""","=""""","=""5.555821""","=""""","=""0.000005""","=""0.000020""","=""L15350"""
"=""5s.10f""","=""1F*""","=""3""","=""""","=""5.556819""","=""""","=""0.000004""","=""0.000998""","=""L15350"""
"=""5s.12d""","=""1D""","=""2""","=""""","=""5.55817006""","=""""","=""0.00000012""","=""0.001351""","=""L5644"""
"=""5s.12d""","=""3D""","=""1""","=""""","=""5.561190""","=""""","=""0.000019""","=""0.00302""","=""L5578"""
"=""5s.12d""","=""3D""","=""2""","=""""","=""5.561939""","=""""","=""0.000019""","=""0.00075""","=""L5578"""
"=""5s.12d""","=""3D""","=""3""","=""""","=""5.562578""","=""""","=""0.000019""","=""0.00064""","=""L5578"""
"=""5s.13p""","=""3P*""","=""0""","=""""","=""5.561724""","=""""","=""0.000004""","=""-0.00085""","=""L4542"""
"=""5s.13p""","=""3P*""","=""1""","=""""","=""5.561847""","=""""","=""0.000004""","=""0.000123""","=""L4542"""
"=""5s.13p""","=""3P*""","=""2""","=""""","=""5.562112""","=""""","=""0.000004""","=""0.000265""","=""L4542"""
"=""5s.13p""","=""1P*""","=""1""","=""""","=""5.567324""","=""""","=""0.000004""","=""0.005212""","=""L15350"""
"=""5s.14s""","=""3S""","=""1""","=""""","=""5.574357""","=""""","=""0.000019""","=""0.00703""","=""L5578"""
"=""5s.14s""","=""1S""","=""0""","=""""","=""5.57674155""","=""""","=""0.00000012""","=""0.00238""","=""L5644"""
"=""5s.11f""","=""3F*""","=""2""","=""""","=""5.580148""","=""""","=""0.000005""","=""0.003406""","=""L15350"""
"=""5s.11f""","=""3F*""","=""3""","=""""","=""5.580154""","=""""","=""0.000005""","=""0.000006""","=""L15350"""
"=""5s.11f""","=""3F*""","=""4""","=""""","=""5.580170""","=""""","=""0.000005""","=""0.000016""","=""L15350"""
"=""5s.13d""","=""1D""","=""2""","=""""","=""5.58077983""","=""""","=""0.00000012""","=""0.000610""","=""L5644"""
"=""5s.11f""","=""1F*""","=""3""","=""""","=""5.580878""","=""""","=""0.000004""","=""0.000098""","=""L15350"""
"=""5s.13d""","=""3D""","=""1""","=""""","=""5.582829""","=""""","=""0.000019""","=""0.00195""","=""L5578"""
"=""5s.13d""","=""3D""","=""2""","=""""","=""5.583870""","=""""","=""0.000019""","=""0.00104""","=""L5578"""
"=""5s.13d""","=""3D""","=""3""","=""""","=""5.584718""","=""""","=""0.000019""","=""0.00085""","=""L5578"""
"=""5s.14p""","=""3P*""","=""0""","=""""","=""5.5846426""","=""""","=""0.0000025""","=""-0.000075""","=""L4542"""
"=""5s.14p""","=""3P*""","=""1""","=""""","=""5.5847306""","=""""","=""0.0000025""","=""0.000088""","=""L4542"""
"=""5s.14p""","=""3P*""","=""2""","=""""","=""5.5849352""","=""""","=""0.0000025""","=""0.000205""","=""L4542"""
"=""5s.14p""","=""1P*""","=""1""","=""""","=""5.588624""","=""""","=""0.000004""","=""0.003689""","=""L15350"""
"=""5s.15s""","=""3S""","=""1""","=""""","=""5.594218""","=""""","=""0.000019""","=""0.00559""","=""L5578"""
"=""5s.15s""","=""1S""","=""0""","=""""","=""5.59601740""","=""""","=""0.00000012""","=""0.00180""","=""L5644"""
"=""5s.14d""","=""1D""","=""2""","=""""","=""5.59829304""","=""""","=""0.00000012""","=""0.0022756""","=""L5644"""
"=""5s.12f""","=""3F*""","=""2""","=""""","=""5.598621""","=""""","=""0.000005""","=""0.000328""","=""L15350"""
"=""5s.12f""","=""3F*""","=""3""","=""""","=""5.598632""","=""""","=""0.000005""","=""0.000011""","=""L15350"""
