Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""2""","=""""","=""2.068272""","=""""","=""""","=""0.07060""","=""1.77:""","=""  42  5D*        :    22                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7D*""","=""1""","=""""","=""2.069390""","=""""","=""""","=""0.00112""","=""2.83:""","=""  53             :    30                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7D*""","=""5""","=""""","=""2.388510""","=""""","=""""","=""0.31912""","=""1.485""","=""  64             :    23                       (7F)(3P*) 5G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7F*""","=""2""","=""""","=""2.131313""","=""""","=""""","=""-0.25720""","=""1.425""","=""  46             :    25                       (7F)(3P*) 7D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7F*""","=""0""","=""""","=""2.208264""","=""""","=""""","=""0.07695""","=""""","=""  65             :    20                       (7F)(3P*) 5D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7F*""","=""3""","=""""","=""2.210737""","=""""","=""""","=""0.00247""","=""1.215""","=""  41             :    37                       (7F)(3P*) 5G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7F*""","=""4""","=""""","=""2.379460""","=""""","=""""","=""0.16872""","=""1.27:""","=""  60             :    20                       (7F)(3P*) 5G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7F*""","=""5""","=""""","=""2.498712""","=""""","=""""","=""0.11925""","=""1.44""","=""  68             :    19                       (7F)(3P*) 5G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7F*""","=""6""","=""""","=""2.610582""","=""""","=""""","=""0.11187""","=""1.455""","=""  65             :    26                       (7F)(3P*) 5G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""3""","=""""","=""2.137928""","=""""","=""""","=""-0.47265""","=""1.62""","=""  35  7D*        :    21                       (7F)(3P*) 5D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5G*""","=""2""","=""""","=""2.165058""","=""""","=""""","=""0.02713""","=""0.755""","=""  74             :     8                       (7F)(3P*) 5F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5G*""","=""3""","=""""","=""2.257633""","=""""","=""""","=""0.09257""","=""1.39""","=""  36             :    27                       (7F)(3P*) 7F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5G*""","=""4""","=""""","=""2.294140""","=""""","=""""","=""0.03651""","=""1.365""","=""  41             :    27                       (7F)(3P*) 7D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5G*""","=""5""","=""""","=""2.332280""","=""""","=""""","=""0.03814""","=""1.45""","=""  47             :    17                       (7F)(3P*) 7F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5G*""","=""6""","=""""","=""2.444027""","=""""","=""""","=""0.11175""","=""1.38""","=""  70             :    23                       (7F)(3P*) 7F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""1""","=""""","=""2.203163""","=""""","=""""","=""-0.24086""","=""0.80:""","=""  26  7F*        :    17                       (7F)(3P*) 5F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""4""","=""""","=""2.226666""","=""""","=""""","=""0.02350""","=""1.52""","=""  30  7D*        :    21                       (7F)(3P*) 5G* ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""8""","=""""","=""""","=""""","=""""","=""""","=""""","=""  74             :    14                       (6F*) 7H*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""2""","=""""","=""2.241097""","=""""","=""""","=""""","=""0.41""","=""  56             :    11  4f6.(7F).6s.6p.(3P*) 7F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""3""","=""""","=""2.349349""","=""""","=""""","=""0.10825""","=""0.94""","=""  45             :    11  4f6.(7F).6s.6p.(3P*) 5D*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""4""","=""""","=""2.478475""","=""""","=""""","=""0.12913""","=""1.115""","=""  53             :    10                       (6H*) 7I*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""5""","=""""","=""2.611457""","=""""","=""""","=""0.13298""","=""1.21""","=""  59             :    12                       (6H*) 7G*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""6""","=""""","=""2.747594""","=""""","=""""","=""0.13614""","=""1.305""","=""  52             :    15                       (6H*) 7G*     ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7H*""","=""7""","=""""","=""2.893469""","=""""","=""""","=""0.14588""","=""1.36""","=""  53             :    13                       (6H*) 7G*     ""","="""""
"=""4f6.(7F).5d (6H).6s""","=""7H""","=""2""","=""""","=""2.253558""","=""""","=""""","=""-0.63991""","=""0.02""","=""  87             :    10                       (7F)(8H) 7H   ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""1""","=""""","=""2.259628""","=""""","=""""","=""0.00607""","=""0.695""","=""  31  7F*        :    21  4f5.(6H*).5d.6s2     7G*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""0""","=""""","=""2.270029""","=""""","=""""","=""0.01040""","=""""","=""  74             :    13  4f6.(7F).6s.6p.(1P*) 7F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""1""","=""""","=""2.290643""","=""""","=""""","=""0.02061""","=""0.96""","=""  65             :    13  4f6.(7F).6s.6p.(3P*) 5F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""2""","=""""","=""2.329425""","=""""","=""""","=""0.03878""","=""1.280""","=""  31             :    14  4f6.(7F).6s.6p.(3P*) 7F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""7F*""","=""3""","=""""","=""2.417849""","=""""","=""""","=""0.08842""","=""1.365""","=""  49             :     8  4f6.(7F).6s.6p.(3P*) 5D*           ""","="""""
